despesa_id,viagem_id,categoria,valor,data_despesa,reembolsavel
E0011670,T003806,Alimentação,535.12,2025-09-08,True
E0011671,T003806,Transporte terrestre,290.22,2025-09-08,True
E0011672,T003806,Ajuste de reembolso,34.71,2025-09-19,False
E0011673,T003807,Alimentação,815.57,2025-05-23,True
E0011674,T003807,Transporte terrestre,832.92,2025-05-23,True
E0011675,T003807,Ajuste de reembolso,37.74,2025-06-05,False
E0011676,T003808,Alimentação,337.07,2025-12-15,True
E0011677,T003808,Transporte terrestre,249.25,2025-12-15,True
E0011678,T003808,Ajuste de reembolso,-12.59,2025-12-31,False
E0011679,T003809,Alimentação,78.93,2025-03-15,True
E0011680,T003809,Transporte terrestre,53.52,2025-03-15,True
E0011681,T003809,Ajuste de reembolso,6.31,2025-03-18,False
E0011682,T003810,Alimentação,86.82,2025-05-28,True
E0011683,T003810,Transporte terrestre,66.57,2025-05-28,True
E0011684,T003810,Outros,248.88,2025-05-28,True
E0011685,T003810,Ajuste de reembolso,37.22,2025-06-10,False
E0011686,T003811,Alimentação,752.73,2024-06-18,True
E0011687,T003811,Transporte terrestre,223.39,2024-06-18,True
E0011688,T003811,Ajuste de reembolso,7.34,2024-07-05,False
E0011689,T003812,Alimentação,628.78,2025-04-26,True
E0011690,T003812,Transporte terrestre,598.38,2025-04-26,True
E0011691,T003812,Estacionamento,62.2,2025-04-26,True
E0011692,T003812,Ajuste de reembolso,11.37,2025-05-07,False
E0011693,T003813,Alimentação,803.18,2025-06-24,True
E0011694,T003813,Transporte terrestre,313.73,2025-06-24,True
E0011695,T003813,Ajuste de reembolso,26.26,2025-07-14,False
E0011696,T003814,Alimentação,204.02,2024-06-22,True
E0011697,T003814,Transporte terrestre,128.92,2024-06-22,True
E0011698,T003814,Ajuste de reembolso,-12.55,2024-07-05,False
E0011699,T003816,Alimentação,175.66,2025-05-28,True
E0011700,T003816,Transporte terrestre,300.29,2025-05-28,True
E0011701,T003816,Ajuste de reembolso,14.47,2025-06-02,False
E0011702,T003817,Alimentação,407.83,2025-10-18,True
E0011703,T003817,Transporte terrestre,240.18,2025-10-18,True
E0011704,T003817,Ajuste de reembolso,-24.49,2025-10-26,False
E0011705,T003818,Alimentação,663.26,2025-09-07,True
E0011706,T003818,Transporte terrestre,383.19,2025-09-07,True
E0011707,T003818,Ajuste de reembolso,-7.02,2025-09-18,False
E0011708,T003819,Alimentação,495.7,2025-05-21,True
E0011709,T003819,Transporte terrestre,291.9,2025-05-21,True
E0011710,T003819,Ajuste de reembolso,29.31,2025-06-04,False
E0011711,T003820,Alimentação,244.89,2024-12-25,True
E0011712,T003820,Transporte terrestre,127.74,2024-12-25,True
E0011713,T003820,Ajuste de reembolso,22.5,2025-01-08,False
E0011714,T003821,Alimentação,178.26,2024-06-29,True
E0011715,T003821,Transporte terrestre,134.41,2024-06-29,True
E0011716,T003821,Ajuste de reembolso,22.63,2024-07-11,False
E0011717,T003822,Alimentação,312.16,2025-06-20,True
E0011718,T003822,Transporte terrestre,120.71,2025-06-20,True
E0011719,T003822,Ajuste de reembolso,20.27,2025-07-04,False
E0011720,T003823,Alimentação,741.97,2025-04-23,True
E0011721,T003823,Transporte terrestre,255.55,2025-04-23,True
E0011722,T003823,Taxa,36.64,2025-04-23,True
E0011723,T003823,Ajuste de reembolso,39.27,2025-05-06,False
E0011724,T003824,Alimentação,770.96,2025-10-03,True
E0011725,T003824,Transporte terrestre,503.79,2025-10-03,True
E0011726,T003824,Ajuste de reembolso,23.75,2025-10-18,False
E0011727,T003825,Alimentação,72.14,2024-01-07,True
E0011728,T003825,Transporte terrestre,79.15,2024-01-07,True
E0011729,T003825,Ajuste de reembolso,26.32,2024-01-09,False
E0011730,T003826,Alimentação,113.33,2025-05-01,True
E0011731,T003826,Transporte terrestre,42.88,2025-05-01,True
E0011732,T003826,Ajuste de reembolso,38.1,2025-05-14,False
E0011733,T003827,Alimentação,73.0,2025-07-30,True
E0011734,T003827,Transporte terrestre,43.61,2025-07-30,True
E0011735,T003827,Ajuste de reembolso,-16.33,2025-08-05,False
E0011736,T003829,Alimentação,86.26,2024-08-12,True
E0011737,T003829,Transporte terrestre,54.03,2024-08-12,True
E0011738,T003829,Ajuste de reembolso,33.05,2024-08-22,False
E0011739,T003830,Alimentação,573.24,2025-11-14,True
E0011740,T003830,Transporte terrestre,311.79,2025-11-14,True
E0011741,T003830,Ajuste de reembolso,-12.93,2025-12-01,False
E0011742,T003831,Alimentação,415.57,2025-03-24,True
E0011743,T003831,Transporte terrestre,258.03,2025-03-24,True
E0011744,T003831,Ajuste de reembolso,-0.82,2025-04-07,False
E0011745,T003832,Alimentação,112.62,2024-11-10,True
E0011746,T003832,Transporte terrestre,72.05,2024-11-10,True
E0011747,T003832,Outros,43.88,2024-11-10,True
E0011748,T003832,Ajuste de reembolso,-7.97,2024-11-12,False
E0011749,T003833,Alimentação,106.19,2025-03-19,True
E0011750,T003833,Transporte terrestre,64.9,2025-03-19,True
E0011751,T003833,Ajuste de reembolso,-23.55,2025-03-28,False
E0011752,T003834,Alimentação,207.71,2025-07-15,True
E0011753,T003834,Transporte terrestre,269.6,2025-07-15,True
E0011754,T003834,Ajuste de reembolso,-17.57,2025-07-26,False
E0011755,T003835,Alimentação,308.99,2024-04-22,True
E0011756,T003835,Transporte terrestre,222.66,2024-04-22,True
E0011757,T003835,Ajuste de reembolso,10.68,2024-05-07,False
E0011758,T003836,Alimentação,467.88,2025-12-26,True
E0011759,T003836,Transporte terrestre,198.42,2025-12-26,True
E0011760,T003836,Ajuste de reembolso,2.81,2026-01-21,False
E0011761,T003837,Alimentação,191.7,2024-09-29,True
E0011762,T003837,Transporte terrestre,179.36,2024-09-29,True
E0011763,T003837,Ajuste de reembolso,42.4,2024-10-07,False
E0011764,T003838,Alimentação,248.49,2024-07-30,True
E0011765,T003838,Transporte terrestre,194.03,2024-07-30,True
E0011766,T003838,Pedágio,83.13,2024-07-30,True
E0011767,T003838,Ajuste de reembolso,13.95,2024-08-10,False
E0011768,T003839,Alimentação,610.57,2024-10-15,True
E0011769,T003839,Transporte terrestre,281.67,2024-10-15,True
E0011770,T003839,Ajuste de reembolso,-20.75,2024-10-20,False
E0011771,T003840,Alimentação,348.52,2025-07-20,True
E0011772,T003840,Transporte terrestre,171.56,2025-07-20,True
E0011773,T003840,Ajuste de reembolso,-21.95,2025-07-25,False
E0011774,T003841,Alimentação,131.49,2025-08-10,True
E0011775,T003841,Transporte terrestre,43.84,2025-08-10,True
E0011776,T003841,Ajuste de reembolso,30.93,2025-08-22,False
E0011777,T003842,Alimentação,113.32,2024-11-19,True
E0011778,T003842,Transporte terrestre,211.11,2024-11-19,True
E0011779,T003842,Pedágio,146.11,2024-11-19,True
E0011780,T003842,Ajuste de reembolso,42.02,2024-11-28,False
E0011781,T003843,Alimentação,626.77,2025-09-18,True
E0011782,T003843,Transporte terrestre,262.21,2025-09-18,True
E0011783,T003843,Ajuste de reembolso,-12.64,2025-09-28,False
E0011784,T003844,Alimentação,213.52,2025-01-08,True
E0011785,T003844,Transporte terrestre,173.17,2025-01-08,True
E0011786,T003844,Ajuste de reembolso,34.99,2025-01-17,False
E0011787,T003845,Alimentação,85.22,2024-04-08,True
E0011788,T003845,Transporte terrestre,96.62,2024-04-08,True
E0011789,T003845,Ajuste de reembolso,-0.77,2024-04-19,False
E0011790,T003846,Alimentação,93.46,2024-01-14,True
E0011791,T003846,Transporte terrestre,45.59,2024-01-14,True
E0011792,T003846,Ajuste de reembolso,38.77,2024-01-21,False
E0011793,T003847,Alimentação,844.05,2025-04-16,True
E0011794,T003847,Transporte terrestre,360.68,2025-04-16,True
E0011795,T003847,Ajuste de reembolso,-6.36,2025-04-25,False
E0011796,T003848,Alimentação,192.76,2024-10-13,True
E0011797,T003848,Transporte terrestre,144.51,2024-10-13,True
E0011798,T003848,Ajuste de reembolso,-18.01,2024-10-23,False
E0011799,T003849,Alimentação,175.16,2025-03-17,True
E0011800,T003849,Transporte terrestre,202.21,2025-03-17,True
E0011801,T003849,Ajuste de reembolso,-9.34,2025-03-20,False
E0011802,T003850,Alimentação,383.13,2025-10-16,True
E0011803,T003850,Transporte terrestre,183.62,2025-10-16,True
E0011804,T003850,Ajuste de reembolso,-4.62,2025-10-22,False
E0011805,T003851,Alimentação,66.14,2025-04-04,True
E0011806,T003851,Transporte terrestre,73.57,2025-04-04,True
E0011807,T003851,Ajuste de reembolso,-12.78,2025-04-15,False
E0011808,T003852,Alimentação,207.2,2025-10-19,True
E0011809,T003852,Transporte terrestre,137.51,2025-10-19,True
E0011810,T003852,Ajuste de reembolso,-16.03,2025-10-22,False
E0011811,T003853,Alimentação,195.59,2025-10-01,True
E0011812,T003853,Transporte terrestre,146.56,2025-10-01,True
E0011813,T003853,Estacionamento,184.83,2025-10-01,True
E0011814,T003853,Ajuste de reembolso,-17.15,2025-10-05,False
E0011815,T003854,Alimentação,443.09,2025-03-18,True
E0011816,T003854,Transporte terrestre,462.8,2025-03-18,True
E0011817,T003854,Ajuste de reembolso,8.18,2025-03-24,False
E0011818,T003855,Alimentação,282.39,2024-02-19,True
E0011819,T003855,Transporte terrestre,204.46,2024-02-19,True
E0011820,T003855,Ajuste de reembolso,-20.73,2024-03-05,False
E0011821,T003856,Alimentação,521.64,2025-11-05,True
E0011822,T003856,Transporte terrestre,386.96,2025-11-05,True
E0011823,T003856,Ajuste de reembolso,9.74,2025-11-22,False
E0011824,T003857,Alimentação,98.42,2024-11-11,True
E0011825,T003857,Transporte terrestre,95.3,2024-11-11,True
E0011826,T003857,Ajuste de reembolso,-5.84,2024-11-18,False
E0011827,T003858,Alimentação,536.14,2025-08-29,True
E0011828,T003858,Transporte terrestre,285.29,2025-08-29,True
E0011829,T003858,Ajuste de reembolso,9.97,2025-09-05,False
E0011830,T003860,Alimentação,179.51,2025-06-13,True
E0011831,T003860,Transporte terrestre,192.83,2025-06-13,True
E0011832,T003860,Ajuste de reembolso,-7.17,2025-06-29,False
E0011833,T003861,Alimentação,284.61,2025-10-08,True
E0011834,T003861,Transporte terrestre,90.75,2025-10-08,True
E0011835,T003861,Pedágio,205.13,2025-10-08,True
E0011836,T003861,Ajuste de reembolso,-24.66,2025-10-12,False
E0011837,T003862,Alimentação,588.15,2024-11-05,True
E0011838,T003862,Transporte terrestre,355.1,2024-11-05,True
E0011839,T003862,Pedágio,208.63,2024-11-05,True
E0011840,T003862,Ajuste de reembolso,-3.55,2024-11-13,False
E0011841,T003863,Alimentação,98.52,2024-10-10,True
E0011842,T003863,Transporte terrestre,74.05,2024-10-10,True
E0011843,T003863,Ajuste de reembolso,10.25,2024-10-19,False
E0011844,T003864,Alimentação,287.24,2024-03-07,True
E0011845,T003864,Transporte terrestre,395.93,2024-03-07,True
E0011846,T003864,Ajuste de reembolso,-18.8,2024-03-23,False
E0011847,T003865,Alimentação,265.75,2025-10-04,True
E0011848,T003865,Transporte terrestre,133.16,2025-10-04,True
E0011849,T003865,Ajuste de reembolso,-19.53,2025-10-16,False
E0011850,T003866,Alimentação,364.61,2024-08-31,True
E0011851,T003866,Transporte terrestre,204.64,2024-08-31,True
E0011852,T003866,Ajuste de reembolso,4.99,2024-09-13,False
E0011853,T003867,Alimentação,207.66,2024-01-09,True
E0011854,T003867,Transporte terrestre,168.54,2024-01-09,True
E0011855,T003867,Ajuste de reembolso,20.12,2024-01-20,False
E0011856,T003868,Alimentação,95.67,2025-02-09,True
E0011857,T003868,Transporte terrestre,87.86,2025-02-09,True
E0011858,T003868,Ajuste de reembolso,14.82,2025-02-26,False
E0011859,T003870,Alimentação,155.46,2025-12-22,True
E0011860,T003870,Transporte terrestre,85.33,2025-12-22,True
E0011861,T003870,Pedágio,55.72,2025-12-22,True
E0011862,T003870,Ajuste de reembolso,35.25,2026-01-09,False
E0011863,T003871,Alimentação,408.12,2025-10-09,True
E0011864,T003871,Transporte terrestre,246.66,2025-10-09,True
E0011865,T003871,Ajuste de reembolso,-23.08,2025-10-23,False
E0011866,T003872,Alimentação,251.2,2024-05-20,True
E0011867,T003872,Transporte terrestre,120.59,2024-05-20,True
E0011868,T003872,Ajuste de reembolso,26.44,2024-05-30,False
E0011869,T003873,Alimentação,119.76,2025-05-02,True
E0011870,T003873,Transporte terrestre,71.21,2025-05-02,True
E0011871,T003873,Ajuste de reembolso,29.23,2025-05-21,False
E0011872,T003874,Alimentação,176.91,2024-12-22,True
E0011873,T003874,Transporte terrestre,253.23,2024-12-22,True
E0011874,T003874,Ajuste de reembolso,35.92,2024-12-31,False
E0011875,T003875,Alimentação,145.34,2025-10-29,True
E0011876,T003875,Transporte terrestre,61.95,2025-10-29,True
E0011877,T003875,Ajuste de reembolso,-8.57,2025-11-09,False
E0011878,T003876,Alimentação,433.28,2025-08-26,True
E0011879,T003876,Transporte terrestre,267.62,2025-08-26,True
E0011880,T003876,Ajuste de reembolso,-1.38,2025-09-08,False
E0011881,T003877,Alimentação,133.2,2024-08-20,True
E0011882,T003877,Transporte terrestre,51.17,2024-08-20,True
E0011883,T003877,Ajuste de reembolso,-5.42,2024-09-03,False
E0011884,T003878,Alimentação,53.3,2024-04-22,True
E0011885,T003878,Transporte terrestre,69.7,2024-04-22,True
E0011886,T003878,Ajuste de reembolso,5.42,2024-04-24,False
E0011887,T003879,Alimentação,265.4,2024-04-26,True
E0011888,T003879,Transporte terrestre,193.22,2024-04-26,True
E0011889,T003879,Ajuste de reembolso,25.16,2024-05-03,False
E0011890,T003880,Alimentação,163.3,2025-10-21,True
E0011891,T003880,Transporte terrestre,256.0,2025-10-21,True
E0011892,T003880,Ajuste de reembolso,42.6,2025-10-25,False
E0011893,T003881,Alimentação,510.82,2025-11-25,True
E0011894,T003881,Transporte terrestre,398.72,2025-11-25,True
E0011895,T003881,Ajuste de reembolso,4.78,2025-12-15,False
E0011896,T003882,Alimentação,305.94,2024-06-02,True
E0011897,T003882,Transporte terrestre,137.72,2024-06-02,True
E0011898,T003882,Ajuste de reembolso,25.87,2024-06-12,False
E0011899,T003883,Alimentação,98.09,2024-10-21,True
E0011900,T003883,Transporte terrestre,200.79,2024-10-21,True
E0011901,T003883,Ajuste de reembolso,5.19,2024-10-28,False
E0011902,T003884,Alimentação,90.63,2024-08-28,True
E0011903,T003884,Transporte terrestre,48.76,2024-08-28,True
E0011904,T003884,Ajuste de reembolso,-6.5,2024-09-08,False
E0011905,T003885,Alimentação,298.42,2024-12-25,True
E0011906,T003885,Transporte terrestre,321.09,2024-12-25,True
E0011907,T003885,Ajuste de reembolso,-0.07,2025-01-07,False
E0011908,T003886,Alimentação,384.52,2025-12-25,True
E0011909,T003886,Transporte terrestre,206.07,2025-12-25,True
E0011910,T003886,Ajuste de reembolso,33.26,2026-01-05,False
E0011911,T003887,Alimentação,238.12,2024-06-29,True
E0011912,T003887,Transporte terrestre,263.17,2024-06-29,True
E0011913,T003887,Ajuste de reembolso,18.89,2024-07-05,False
E0011914,T003888,Alimentação,96.01,2025-01-14,True
E0011915,T003888,Transporte terrestre,51.82,2025-01-14,True
E0011916,T003888,Outros,68.45,2025-01-14,True
E0011917,T003888,Ajuste de reembolso,26.95,2025-01-23,False
E0011918,T003889,Alimentação,469.06,2025-10-07,True
E0011919,T003889,Transporte terrestre,208.57,2025-10-07,True
E0011920,T003889,Ajuste de reembolso,0.28,2025-10-17,False
E0011921,T003890,Alimentação,302.24,2025-04-25,True
E0011922,T003890,Transporte terrestre,147.43,2025-04-25,True
E0011923,T003890,Ajuste de reembolso,-23.07,2025-04-28,False
E0011924,T003891,Alimentação,664.57,2025-10-23,True
E0011925,T003891,Transporte terrestre,261.18,2025-10-23,True
E0011926,T003891,Ajuste de reembolso,19.21,2025-11-03,False
E0011927,T003892,Alimentação,156.03,2025-04-16,True
E0011928,T003892,Transporte terrestre,177.55,2025-04-16,True
E0011929,T003892,Ajuste de reembolso,-9.76,2025-04-21,False
E0011930,T003893,Alimentação,458.39,2024-04-05,True
E0011931,T003893,Transporte terrestre,335.86,2024-04-05,True
E0011932,T003893,Ajuste de reembolso,22.35,2024-04-15,False
E0011933,T003894,Alimentação,531.08,2025-04-05,True
E0011934,T003894,Transporte terrestre,283.21,2025-04-05,True
E0011935,T003894,Ajuste de reembolso,30.12,2025-04-19,False
E0011936,T003895,Alimentação,839.77,2024-05-19,True
E0011937,T003895,Transporte terrestre,289.13,2024-05-19,True
E0011938,T003895,Ajuste de reembolso,42.0,2024-06-05,False
E0011939,T003896,Alimentação,324.24,2024-06-21,True
E0011940,T003896,Transporte terrestre,211.98,2024-06-21,True
E0011941,T003896,Ajuste de reembolso,30.73,2024-06-29,False
E0011942,T003897,Alimentação,507.05,2024-11-10,True
E0011943,T003897,Transporte terrestre,333.94,2024-11-10,True
E0011944,T003897,Ajuste de reembolso,-22.58,2024-11-24,False
E0011945,T003898,Alimentação,311.75,2024-11-15,True
E0011946,T003898,Transporte terrestre,197.25,2024-11-15,True
E0011947,T003898,Ajuste de reembolso,-7.59,2024-12-02,False
E0011948,T003899,Alimentação,245.74,2024-07-29,True
E0011949,T003899,Transporte terrestre,128.92,2024-07-29,True
E0011950,T003899,Ajuste de reembolso,5.53,2024-08-06,False
E0011951,T003900,Alimentação,414.28,2024-04-30,True
E0011952,T003900,Transporte terrestre,231.76,2024-04-30,True
E0011953,T003900,Ajuste de reembolso,-8.08,2024-05-10,False
E0011954,T003901,Alimentação,65.41,2025-04-22,True
E0011955,T003901,Transporte terrestre,45.5,2025-04-22,True
E0011956,T003901,Taxa,61.19,2025-04-22,True
E0011957,T003901,Ajuste de reembolso,-11.82,2025-05-09,False
E0011958,T003902,Alimentação,281.2,2025-02-08,True
E0011959,T003902,Transporte terrestre,200.76,2025-02-08,True
E0011960,T003902,Ajuste de reembolso,42.38,2025-02-18,False
E0011961,T003903,Alimentação,182.73,2024-04-08,True
E0011962,T003903,Transporte terrestre,221.07,2024-04-08,True
E0011963,T003903,Outros,57.74,2024-04-08,True
E0011964,T003903,Ajuste de reembolso,-9.31,2024-04-18,False
E0011965,T003904,Alimentação,116.26,2025-08-03,True
E0011966,T003904,Transporte terrestre,76.54,2025-08-03,True
E0011967,T003904,Ajuste de reembolso,20.99,2025-08-14,False
E0011968,T003905,Alimentação,199.36,2024-06-25,True
E0011969,T003905,Transporte terrestre,199.27,2024-06-25,True
E0011970,T003905,Ajuste de reembolso,24.93,2024-07-15,False
E0011971,T003906,Alimentação,466.29,2024-12-16,True
E0011972,T003906,Transporte terrestre,286.41,2024-12-16,True
E0011973,T003906,Ajuste de reembolso,15.46,2024-12-25,False
E0011974,T003907,Alimentação,224.57,2024-11-13,True
E0011975,T003907,Transporte terrestre,205.38,2024-11-13,True
E0011976,T003907,Ajuste de reembolso,-12.73,2024-11-26,False
E0011977,T003908,Alimentação,183.04,2025-11-20,True
E0011978,T003908,Transporte terrestre,85.72,2025-11-20,True
E0011979,T003908,Ajuste de reembolso,14.11,2025-11-22,False
E0011980,T003909,Alimentação,180.77,2025-08-25,True
E0011981,T003909,Transporte terrestre,133.11,2025-08-25,True
E0011982,T003909,Ajuste de reembolso,29.61,2025-09-05,False
E0011983,T003910,Alimentação,325.58,2025-09-16,True
E0011984,T003910,Transporte terrestre,276.17,2025-09-16,True
E0011985,T003910,Ajuste de reembolso,29.47,2025-09-25,False
E0011986,T003911,Alimentação,1041.14,2024-02-10,True
E0011987,T003911,Transporte terrestre,399.12,2024-02-10,True
E0011988,T003911,Ajuste de reembolso,37.32,2024-02-19,False
E0011989,T003912,Alimentação,484.44,2025-12-12,True
E0011990,T003912,Transporte terrestre,284.11,2025-12-12,True
E0011991,T003912,Ajuste de reembolso,41.92,2025-12-28,False
E0011992,T003913,Alimentação,251.19,2025-11-09,True
E0011993,T003913,Transporte terrestre,403.29,2025-11-09,True
E0011994,T003913,Ajuste de reembolso,37.45,2025-11-13,False
E0011995,T003914,Alimentação,509.12,2025-11-21,True
E0011996,T003914,Transporte terrestre,423.54,2025-11-21,True
E0011997,T003914,Ajuste de reembolso,-11.09,2025-12-05,False
E0011998,T003915,Alimentação,564.13,2024-05-24,True
E0011999,T003915,Transporte terrestre,241.33,2024-05-24,True
E0012000,T003915,Ajuste de reembolso,6.07,2024-06-04,False
E0012001,T003916,Alimentação,128.37,2025-02-23,True
E0012002,T003916,Transporte terrestre,83.23,2025-02-23,True
E0012003,T003916,Ajuste de reembolso,26.59,2025-03-03,False
E0012004,T003917,Alimentação,193.8,2025-04-22,True
E0012005,T003917,Transporte terrestre,231.64,2025-04-22,True
E0012006,T003917,Ajuste de reembolso,7.32,2025-05-11,False
E0012007,T003918,Alimentação,230.74,2025-06-08,True
E0012008,T003918,Transporte terrestre,188.7,2025-06-08,True
E0012009,T003918,Ajuste de reembolso,-20.03,2025-06-27,False
E0012010,T003919,Alimentação,472.26,2025-05-02,True
E0012011,T003919,Transporte terrestre,247.99,2025-05-02,True
E0012012,T003919,Pedágio,219.39,2025-05-02,True
E0012013,T003919,Ajuste de reembolso,41.39,2025-05-20,False
E0012014,T003920,Alimentação,164.34,2024-04-26,True
E0012015,T003920,Transporte terrestre,123.22,2024-04-26,True
E0012016,T003920,Ajuste de reembolso,-0.28,2024-05-02,False
E0012017,T003921,Alimentação,152.7,2024-09-07,True
E0012018,T003921,Transporte terrestre,163.25,2024-09-07,True
E0012019,T003921,Pedágio,159.43,2024-09-07,True
E0012020,T003921,Ajuste de reembolso,39.33,2024-09-16,False
E0012021,T003922,Alimentação,350.14,2024-03-21,True
E0012022,T003922,Transporte terrestre,190.72,2024-03-21,True
E0012023,T003922,Ajuste de reembolso,34.98,2024-03-24,False
E0012024,T003923,Alimentação,127.51,2024-07-23,True
E0012025,T003923,Transporte terrestre,219.79,2024-07-23,True
E0012026,T003923,Estacionamento,56.88,2024-07-23,True
E0012027,T003923,Ajuste de reembolso,42.58,2024-08-03,False
E0012028,T003924,Alimentação,167.81,2024-01-24,True
E0012029,T003924,Transporte terrestre,159.12,2024-01-24,True
E0012030,T003924,Pedágio,243.13,2024-01-24,True
E0012031,T003924,Ajuste de reembolso,21.67,2024-02-05,False
E0012032,T003925,Alimentação,463.63,2025-07-05,True
E0012033,T003925,Transporte terrestre,318.97,2025-07-05,True
E0012034,T003925,Ajuste de reembolso,18.77,2025-07-13,False
E0012035,T003926,Alimentação,505.53,2024-08-21,True
E0012036,T003926,Transporte terrestre,327.35,2024-08-21,True
E0012037,T003926,Ajuste de reembolso,21.65,2024-09-03,False
E0012038,T003927,Alimentação,365.5,2024-11-17,True
E0012039,T003927,Transporte terrestre,145.71,2024-11-17,True
E0012040,T003927,Ajuste de reembolso,-11.52,2024-11-27,False
E0012041,T003928,Alimentação,243.36,2024-01-13,True
E0012042,T003928,Transporte terrestre,340.49,2024-01-13,True
E0012043,T003928,Ajuste de reembolso,23.54,2024-01-24,False
E0012044,T003929,Alimentação,317.52,2024-04-08,True
E0012045,T003929,Transporte terrestre,146.56,2024-04-08,True
E0012046,T003929,Taxa,258.46,2024-04-08,True
E0012047,T003929,Ajuste de reembolso,-16.8,2024-04-19,False
E0012048,T003930,Alimentação,84.39,2025-05-28,True
E0012049,T003930,Transporte terrestre,56.24,2025-05-28,True
E0012050,T003930,Outros,122.55,2025-05-28,True
E0012051,T003930,Ajuste de reembolso,10.97,2025-06-12,False
E0012052,T003931,Alimentação,333.7,2024-05-01,True
E0012053,T003931,Transporte terrestre,315.37,2024-05-01,True
E0012054,T003931,Ajuste de reembolso,22.55,2024-05-14,False
E0012055,T003932,Alimentação,224.68,2025-10-15,True
E0012056,T003932,Transporte terrestre,162.66,2025-10-15,True
E0012057,T003932,Ajuste de reembolso,26.28,2025-10-29,False
E0012058,T003933,Alimentação,108.24,2025-08-05,True
E0012059,T003933,Transporte terrestre,87.58,2025-08-05,True
E0012060,T003933,Ajuste de reembolso,-10.26,2025-08-17,False
E0012061,T003934,Alimentação,211.26,2025-02-05,True
E0012062,T003934,Transporte terrestre,179.92,2025-02-05,True
E0012063,T003934,Outros,132.55,2025-02-05,True
E0012064,T003934,Ajuste de reembolso,42.71,2025-02-09,False
E0012065,T003935,Alimentação,128.67,2024-07-31,True
E0012066,T003935,Transporte terrestre,55.45,2024-07-31,True
E0012067,T003935,Ajuste de reembolso,37.33,2024-08-15,False
E0012068,T003936,Alimentação,216.98,2024-05-19,True
E0012069,T003936,Transporte terrestre,136.67,2024-05-19,True
E0012070,T003936,Ajuste de reembolso,-17.35,2024-05-31,False
E0012071,T003937,Alimentação,147.01,2025-08-30,True
E0012072,T003937,Transporte terrestre,132.51,2025-08-30,True
E0012073,T003937,Ajuste de reembolso,16.2,2025-09-07,False
E0012074,T003938,Alimentação,100.26,2025-10-27,True
E0012075,T003938,Transporte terrestre,46.86,2025-10-27,True
E0012076,T003938,Ajuste de reembolso,38.6,2025-11-08,False
E0012077,T003939,Alimentação,1038.7,2024-03-01,True
E0012078,T003939,Transporte terrestre,335.75,2024-03-01,True
E0012079,T003939,Ajuste de reembolso,39.62,2024-03-11,False
E0012080,T003940,Alimentação,120.17,2024-09-14,True
E0012081,T003940,Transporte terrestre,272.38,2024-09-14,True
E0012082,T003940,Ajuste de reembolso,36.15,2024-09-29,False
E0012083,T003941,Alimentação,211.56,2024-05-26,True
E0012084,T003941,Transporte terrestre,143.74,2024-05-26,True
E0012085,T003941,Ajuste de reembolso,38.85,2024-06-05,False
E0012086,T003942,Alimentação,520.17,2024-03-02,True
E0012087,T003942,Transporte terrestre,350.74,2024-03-02,True
E0012088,T003942,Ajuste de reembolso,-1.62,2024-03-10,False
E0012089,T003943,Alimentação,590.72,2024-10-13,True
E0012090,T003943,Transporte terrestre,435.81,2024-10-13,True
E0012091,T003943,Ajuste de reembolso,-12.71,2024-10-28,False
E0012092,T003944,Alimentação,394.66,2024-06-27,True
E0012093,T003944,Transporte terrestre,177.36,2024-06-27,True
E0012094,T003944,Ajuste de reembolso,11.46,2024-07-03,False
E0012095,T003945,Alimentação,64.96,2025-09-14,True
E0012096,T003945,Transporte terrestre,93.88,2025-09-14,True
E0012097,T003945,Ajuste de reembolso,31.63,2025-10-03,False
E0012098,T003946,Alimentação,773.89,2024-04-23,True
E0012099,T003946,Transporte terrestre,240.83,2024-04-23,True
E0012100,T003946,Ajuste de reembolso,19.83,2024-04-30,False
E0012101,T003947,Alimentação,262.7,2025-10-05,True
E0012102,T003947,Transporte terrestre,297.98,2025-10-05,True
E0012103,T003947,Ajuste de reembolso,31.78,2025-10-16,False
E0012104,T003948,Alimentação,327.49,2024-01-19,True
E0012105,T003948,Transporte terrestre,169.44,2024-01-19,True
E0012106,T003948,Ajuste de reembolso,-17.31,2024-02-01,False
E0012107,T003949,Alimentação,182.63,2024-05-12,True
E0012108,T003949,Transporte terrestre,204.12,2024-05-12,True
E0012109,T003949,Ajuste de reembolso,43.12,2024-05-22,False
E0012110,T003950,Alimentação,587.65,2025-10-31,True
E0012111,T003950,Transporte terrestre,397.5,2025-10-31,True
E0012112,T003950,Ajuste de reembolso,13.2,2025-11-15,False
E0012113,T003951,Alimentação,720.19,2024-05-12,True
E0012114,T003951,Transporte terrestre,371.15,2024-05-12,True
E0012115,T003951,Ajuste de reembolso,-7.3,2024-05-26,False
E0012116,T003952,Alimentação,187.18,2025-01-14,True
E0012117,T003952,Transporte terrestre,255.13,2025-01-14,True
E0012118,T003952,Ajuste de reembolso,14.34,2025-01-20,False
E0012119,T003953,Alimentação,316.75,2024-07-30,True
E0012120,T003953,Transporte terrestre,275.76,2024-07-30,True
E0012121,T003953,Ajuste de reembolso,-20.31,2024-08-05,False
E0012122,T003954,Alimentação,314.89,2025-02-26,True
E0012123,T003954,Transporte terrestre,333.54,2025-02-26,True
E0012124,T003954,Ajuste de reembolso,40.25,2025-03-10,False
