viagem_id,companhia_aerea,rota,tarifa_base,taxa_remarcacao,taxa_cancelamento,valor_aereo_realizado,antecedencia_dias,remarcada,cancelada
T004033,AZUL,Salvador - Fortaleza,605.09,0.0,0.0,605.09,20,False,False
T004034,LATAM,Salvador - Ilhéus,391.1,0.0,0.0,391.1,36,False,False
T004035,LATAM,Salvador - Rio de Janeiro,497.37,0.0,0.0,497.37,29,False,False
T004036,LATAM,Salvador - Fortaleza,812.23,0.0,0.0,812.23,5,False,False
T004038,LATAM,Salvador - Fortaleza,585.06,0.0,0.0,585.06,35,False,False
T004039,LATAM,Salvador - Aracaju,368.24,81.39,0.0,449.62,9,True,False
T004040,LATAM,Salvador - Recife,962.72,0.0,0.0,962.72,0,False,False
T004041,LATAM,Salvador - Rio de Janeiro,682.69,0.0,0.0,682.69,6,False,False
T004042,LATAM,Salvador - São Paulo,1375.36,0.0,176.49,176.49,3,False,True
T004043,Azul,Salvador - Vitória da Conquista,525.17,0.0,0.0,525.17,15,False,False
T004044,LATAM,Salvador - Vitória da Conquista,305.46,0.0,0.0,305.46,37,False,False
T004045,LATAM,Salvador - Recife,508.21,0.0,0.0,508.21,29,False,False
T004046,GOL,Salvador - Rio de Janeiro,1305.59,0.0,0.0,1305.59,1,False,False
T004047,Azul,Salvador - Porto Alegre,1356.32,0.0,0.0,1356.32,14,False,False
T004048,Azul,Salvador - São Paulo,986.67,0.0,0.0,986.67,21,False,False
T004049,LATAM,Salvador - São Paulo,767.53,0.0,0.0,767.53,19,False,False
T004050,LATAM,Salvador - Recife,542.45,0.0,0.0,542.45,21,False,False
T004051,GOL,Salvador - São Paulo,743.27,0.0,0.0,743.27,23,False,False
T004052,GOL,Salvador - Ilhéus,638.69,0.0,0.0,638.69,7,False,False
T004053,Azul,Salvador - Aracaju,340.31,0.0,0.0,340.31,6,False,False
T004054,LATAM,Salvador - São Paulo,769.59,0.0,0.0,769.59,28,False,False
T004055,Azul,Salvador - Belo Horizonte,1026.33,0.0,0.0,1026.33,7,False,False
T004056,GOL,Salvador - Brasília,1224.7,0.0,0.0,1224.7,0,False,False
T004057,Azul,Salvador - Brasília,1069.72,0.0,0.0,1069.72,12,False,False
T004058,GOL,Salvador - Rio de Janeiro,1122.85,0.0,0.0,1122.85,6,False,False
T004059,GOL,Salvador - Vitória da Conquista,374.03,0.0,0.0,374.03,19,False,False
T004060,AZUL,Salvador - São Paulo,882.42,0.0,0.0,882.42,30,False,False
T004061,LATAM,Salvador - Porto Alegre,886.63,0.0,0.0,886.63,37,False,False
T004062,latam,Salvador - Brasília,777.43,0.0,0.0,777.43,30,False,False
T004063,Azul,Salvador - Rio de Janeiro,1673.68,0.0,0.0,1673.68,1,False,False
T004064,LATAM,Salvador - Belo Horizonte,890.09,0.0,0.0,890.09,4,False,False
T004065,GOL,Salvador - Brasília,745.8,145.92,0.0,891.72,20,True,False
T004066,Azul,Salvador - Brasília,1470.23,0.0,0.0,1470.23,1,False,False
T004067,LATAM,Salvador - Belo Horizonte,1902.91,0.0,0.0,1902.91,1,False,False
T004068,GOL,Salvador - Belo Horizonte,1022.94,0.0,0.0,1022.94,0,False,False
T004069,GOL,Salvador - Aracaju,342.86,0.0,0.0,342.86,22,False,False
T004070,LATAM,Salvador - Recife,433.96,0.0,0.0,433.96,16,False,False
T004071,gol,Salvador - Rio de Janeiro,698.51,0.0,0.0,698.51,14,False,False
T004072,Azul,Salvador - Brasília,890.33,0.0,0.0,890.33,20,False,False
T004073,Azul,Salvador - Belo Horizonte,1602.56,0.0,0.0,1602.56,1,False,False
T004074,LATAM,Salvador - Aracaju,655.8,0.0,0.0,655.8,2,False,False
T004075,LATAM,Salvador - Belo Horizonte,620.99,0.0,0.0,620.99,19,False,False
T004076,LATAM,Salvador - Brasília,1804.84,314.75,0.0,2119.59,0,True,False
T004077,Azul,Salvador - Brasília,1214.49,0.0,0.0,1214.49,0,False,False
T004078,GOL,Salvador - Brasília,1106.82,0.0,0.0,1106.82,12,False,False
T004079,GOL,Salvador - São Paulo,920.03,0.0,247.8,247.8,8,False,True
T004080,LATAM,Salvador - São Paulo,804.96,0.0,0.0,804.96,13,False,False
T004081,Azul,Salvador - Brasília,603.11,0.0,0.0,603.11,31,False,False
T004082,GOL,Salvador - Rio de Janeiro,997.4,0.0,0.0,997.4,5,False,False
T004083,LATAM,Salvador - Porto Alegre,2316.96,0.0,0.0,2316.96,2,False,False
T004085,LATAM,Salvador - São Paulo,840.83,0.0,0.0,840.83,9,False,False
T004086,Azul,Salvador - São Paulo,824.62,0.0,0.0,824.62,14,False,False
T004087,LATAM,Salvador - Vitória da Conquista,457.95,0.0,0.0,457.95,26,False,False
T004088,LATAM,Salvador - Curitiba,997.76,0.0,0.0,997.76,20,False,False
T004089,LATAM,Salvador - Rio de Janeiro,888.06,0.0,0.0,888.06,2,False,False
T004090,Azul,Salvador - Porto Alegre,1327.84,0.0,0.0,1327.84,4,False,False
T004091,GOL,Salvador - São Paulo,1357.26,288.66,0.0,1645.92,11,True,False
T004092,LATAM,Salvador - Manaus,1002.09,0.0,0.0,1002.09,20,False,False
T004093,GOL,Salvador - Belo Horizonte,841.5,0.0,0.0,841.5,18,False,False
T004094,LATAM,Salvador - Recife,867.71,0.0,0.0,867.71,2,False,False
T004095,LATAM,Salvador - Manaus,1058.19,0.0,0.0,1058.19,14,False,False
T004096,LATAM,Salvador - Curitiba,1813.89,0.0,0.0,1813.89,0,False,False
T004097,GOL,Salvador - São Paulo,737.07,0.0,0.0,737.07,33,False,False
T004098,LATAM,Salvador - São Paulo,1123.64,0.0,0.0,1123.64,2,False,False
T004099,GOL,Salvador - Vitória da Conquista,373.65,0.0,0.0,373.65,38,False,False
T004100,Azul,Salvador - Brasília,722.45,0.0,0.0,722.45,35,False,False
T004101,GOL,Salvador - Vitória da Conquista,354.83,0.0,0.0,354.83,6,False,False
T004102,LATAM,Salvador - Rio de Janeiro,1119.94,0.0,0.0,1119.94,6,False,False
T004103,Azul,Salvador - Porto Alegre,1055.36,0.0,0.0,1055.36,17,False,False
T004104,Azul,Salvador - Recife,834.58,0.0,0.0,834.58,4,False,False
T004105,GOL,Salvador - São Paulo,1602.65,0.0,0.0,1602.65,13,False,False
T004106,LATAM,Salvador - São Paulo,1015.87,0.0,0.0,1015.87,5,False,False
T004108,LATAM,Salvador - Belo Horizonte,547.07,0.0,0.0,547.07,18,False,False
T004109,GOL,Salvador - Rio de Janeiro,601.99,0.0,0.0,601.99,19,False,False
T004110,GOL,Salvador - Campinas,1181.9,332.94,0.0,1514.84,12,True,False
T004111,GOL,Salvador - Curitiba,1452.04,0.0,0.0,1452.04,3,False,False
T004113,GOL,Salvador - Fortaleza,842.23,0.0,0.0,842.23,0,False,False
T004114,GOL,Salvador - São Paulo,1214.29,0.0,0.0,1214.29,5,False,False
T004115,LATAM,Salvador - São Paulo,2073.84,0.0,0.0,2073.84,1,False,False
T004116,GOL,Salvador - Fortaleza,571.31,0.0,0.0,571.31,21,False,False
T004117,Azul,Salvador - Fortaleza,694.66,0.0,0.0,694.66,27,False,False
T004118,GOL,Salvador - São Paulo,1446.1,0.0,0.0,1446.1,2,False,False
T004119,LATAM,Salvador - Rio de Janeiro,1381.02,0.0,0.0,1381.02,2,False,False
T004120,GOL,Salvador - Ilhéus,327.35,0.0,0.0,327.35,16,False,False
T004121,Azul,Salvador - São Paulo,962.46,0.0,0.0,962.46,21,False,False
T004122,GOL,Salvador - Rio de Janeiro,2003.86,0.0,0.0,2003.86,2,False,False
T004123,LATAM,Salvador - São Paulo,1118.44,0.0,0.0,1118.44,8,False,False
T004124,GOL,Salvador - Ilhéus,619.78,0.0,0.0,619.78,0,False,False
T004125,Azul,Salvador - Manaus,2259.35,0.0,0.0,2259.35,3,False,False
T004126,GOL,Salvador - Rio de Janeiro,744.34,0.0,0.0,744.34,15,False,False
T004127,GOL,Salvador - Fortaleza,951.69,0.0,0.0,951.69,2,False,False
T004128,GOL,Salvador - Curitiba,1063.97,0.0,0.0,1063.97,15,False,False
T004129,LATAM,Salvador - Porto Alegre,915.6,0.0,0.0,915.6,4,False,False
T004133,LATAM,Salvador - São Paulo,1402.69,0.0,364.98,364.98,13,False,True
T004134,Azul,Salvador - São Paulo,772.1,0.0,0.0,772.1,15,False,False
T004135,Azul,Salvador - Rio de Janeiro,508.18,62.44,0.0,570.62,17,True,False
T004136,Azul,Salvador - Brasília,1078.02,0.0,0.0,1078.02,0,False,False
T004137,Azul,Salvador - São Paulo,988.76,0.0,0.0,988.76,12,False,False
T004138,LATAM,Salvador - Rio de Janeiro,2081.32,0.0,0.0,2081.32,1,False,False
T004139,LATAM,Salvador - São Paulo,1857.26,0.0,0.0,1857.26,4,False,False
T004140,GOL,Salvador - Recife,725.15,0.0,0.0,725.15,7,False,False
T004141,LATAM,Salvador - São Paulo,834.18,0.0,0.0,834.18,23,False,False
T004142,Azul Linhas Aéreas,Salvador - Recife,994.34,0.0,0.0,994.34,2,False,False
T004143,LATAM,Salvador - Campinas,1296.28,0.0,0.0,1296.28,11,False,False
T004144,GOL,Salvador - São Paulo,1109.73,0.0,0.0,1109.73,7,False,False
T004145,LATAM,Salvador - Rio de Janeiro,714.03,0.0,0.0,714.03,21,False,False
T004146,Azul,Salvador - Belo Horizonte,1150.65,0.0,0.0,1150.65,4,False,False
T004147,GOL,Salvador - Belo Horizonte,533.29,0.0,0.0,533.29,34,False,False
T004148,GOL,Salvador - Porto Alegre,767.9,0.0,0.0,767.9,18,False,False
T004149,GOL,Salvador - Belo Horizonte,511.33,0.0,0.0,511.33,19,False,False
T004150,LATAM,Salvador - São Paulo,1748.49,0.0,0.0,1748.49,1,False,False
T004151,LATAM,Salvador - Recife,537.32,0.0,0.0,537.32,10,False,False
T004152,LATAM,Salvador - Curitiba,1352.01,0.0,0.0,1352.01,0,False,False
T004153,GOL,Salvador - São Paulo,1364.46,0.0,0.0,1364.46,7,False,False
T004154,LATAM,Salvador - Belo Horizonte,1377.06,0.0,0.0,1377.06,2,False,False
T004155,Azul,Salvador - São Paulo,1375.6,0.0,0.0,1375.6,11,False,False
T004156,GOL,Salvador - Recife,363.44,0.0,0.0,363.44,15,False,False
T004157,LATAM,Salvador - Curitiba,1139.13,0.0,0.0,1139.13,6,False,False
T004158,Azul,Salvador - São Paulo,711.59,0.0,0.0,711.59,31,False,False
T004159,GOL,Salvador - Campinas,957.41,0.0,0.0,957.41,12,False,False
T004160,Azul,Salvador - Recife,610.17,0.0,0.0,610.17,6,False,False
T004161,LATAM,Salvador - São Paulo,1460.62,0.0,0.0,1460.62,6,False,False
T004162,Azul,Salvador - Brasília,1316.69,0.0,0.0,1316.69,5,False,False
T004163,LATAM,Salvador - Curitiba,1235.11,298.23,0.0,1533.35,19,True,False
T004164,LATAM,Salvador - Manaus,2478.88,0.0,0.0,2478.88,2,False,False
T004165,LATAM,Salvador - Belo Horizonte,624.36,0.0,0.0,624.36,30,False,False
T004167,LATAM,Salvador - Brasília,1410.28,0.0,0.0,1410.28,0,False,False
T004168,LATAM,Salvador - Rio de Janeiro,1011.55,0.0,0.0,1011.55,0,False,False
T004169,LATAM,Salvador - Fortaleza,851.16,0.0,0.0,851.16,2,False,False
T004170,LATAM,Salvador - Rio de Janeiro,1387.06,0.0,0.0,1387.06,2,False,False
T004171,GOL,Salvador - Fortaleza,616.52,0.0,0.0,616.52,5,False,False
T004172,Azul,Salvador - Recife,603.0,0.0,0.0,603.0,17,False,False
T004173,Azul,Salvador - São Paulo,1373.29,0.0,0.0,1373.29,8,False,False
T004174,GOL,Salvador - São Paulo,1082.04,0.0,0.0,1082.04,5,False,False
T004175,Azul,Salvador - São Paulo,808.16,0.0,0.0,808.16,15,False,False
T004176,GOL,Salvador - Fortaleza,612.68,0.0,0.0,612.68,26,False,False
T004177,GOL,Salvador - Curitiba,932.38,0.0,0.0,932.38,5,False,False
T004178,GOL,Salvador - Curitiba,669.05,97.52,0.0,766.57,8,True,False
T004179,LATAM,Salvador - Recife,1522.37,0.0,0.0,1522.37,0,False,False
T004180,GOL,Salvador - Vitória da Conquista,517.04,0.0,0.0,517.04,11,False,False
T004181,LATAM,Salvador - Recife,586.97,0.0,0.0,586.97,16,False,False
T004183,Azul,Salvador - Porto Alegre,1449.76,0.0,0.0,1449.76,4,False,False
T004184,Azul,Salvador - Curitiba,1391.47,0.0,0.0,1391.47,1,False,False
T004185,Azul,Salvador - Aracaju,419.31,0.0,0.0,419.31,19,False,False
T004186,LATAM,Salvador - São Paulo,1590.12,0.0,0.0,1590.12,3,False,False
T004187,GOL,Salvador - Belo Horizonte,1079.3,0.0,0.0,1079.3,2,False,False
T004188,GOL,Salvador - São Paulo,1519.36,0.0,166.81,166.81,3,False,True
T004189,GOL,Salvador - São Paulo,1045.29,0.0,0.0,1045.29,4,False,False
T004190,LATAM,Salvador - Porto Alegre,1935.85,0.0,0.0,1935.85,2,False,False
T004191,LATAM,Salvador - Curitiba,1527.75,0.0,367.67,367.67,2,False,True
T004192,LATAM,Salvador - Belo Horizonte,1365.62,0.0,0.0,1365.62,0,False,False
T004193,GOL,Salvador - Brasília,951.95,0.0,0.0,951.95,24,False,False
T004194,Azul,Salvador - São Paulo,914.24,0.0,0.0,914.24,17,False,False
T004196,GOL,Salvador - Brasília,1719.16,0.0,0.0,1719.16,1,False,False
T004197,LATAM,Salvador - São Paulo,1600.17,0.0,0.0,1600.17,13,False,False
T004198,LATAM,Salvador - São Paulo,906.09,0.0,0.0,906.09,12,False,False
T004199,GOL,Salvador - Rio de Janeiro,682.73,0.0,0.0,682.73,5,False,False
T004200,Azul,Salvador - Brasília,1235.9,0.0,0.0,1235.9,6,False,False
T004201,Azul,Salvador - São Paulo,1992.76,487.65,0.0,2480.42,0,True,False
T004202,GOL,Salvador - Ilhéus,676.16,0.0,0.0,676.16,9,False,False
T004203,GOL,Salvador - Curitiba,2077.88,0.0,0.0,2077.88,6,False,False
T004204,gol,Salvador - Manaus,1820.4,0.0,0.0,1820.4,3,False,False
T004205,GOL,Salvador - Rio de Janeiro,1270.69,334.2,0.0,1604.89,0,True,False
T004206,GOL,Salvador - São Paulo,1273.49,0.0,0.0,1273.49,3,False,False
T004207,LATAM,Salvador - Rio de Janeiro,1063.34,0.0,0.0,1063.34,25,False,False
T004209,LATAM,Salvador - Aracaju,618.31,0.0,0.0,618.31,1,False,False
T004210,GOL,Salvador - Curitiba,2000.83,0.0,0.0,2000.83,0,False,False
T004211,GOL,Salvador - São Paulo,1014.58,0.0,0.0,1014.58,30,False,False
T004212,GOL,Salvador - São Paulo,802.51,0.0,0.0,802.51,15,False,False
T004213,GOL,Salvador - Porto Alegre,1155.13,0.0,0.0,1155.13,13,False,False
T004214,Azul,Salvador - Rio de Janeiro,928.65,243.03,0.0,1171.68,13,True,False
T004216,GOL,Salvador - Fortaleza,718.69,0.0,0.0,718.69,8,False,False
T004217,LATAM,Salvador - Brasília,944.12,0.0,0.0,944.12,34,False,False
T004218,GOL,Salvador - Belo Horizonte,795.29,0.0,0.0,795.29,26,False,False
T004219,GOL,Salvador - Vitória da Conquista,849.22,0.0,0.0,849.22,0,False,False
T004220,GOL,Salvador - São Paulo,1124.52,0.0,0.0,1124.52,4,False,False
T004221,LATAM,Salvador - São Paulo,1196.25,0.0,0.0,1196.25,8,False,False
T004222,,Salvador - Porto Alegre,975.74,0.0,0.0,975.74,21,False,False
T004223,LATAM,Salvador - Rio de Janeiro,1111.92,213.55,0.0,1325.47,3,True,False
T004224,LATAM,Salvador - Brasília,1435.09,0.0,0.0,1435.09,3,False,False
T004225,Azul,Salvador - Fortaleza,693.12,0.0,0.0,693.12,25,False,False
T004226,Azul,Salvador - São Paulo,616.38,0.0,0.0,616.38,21,False,False
T004227,LATAM,Salvador - Fortaleza,554.85,0.0,0.0,554.85,24,False,False
T004228,Azul,Salvador - São Paulo,1010.05,0.0,0.0,1010.05,9,False,False
T004229,LATAM,Salvador - São Paulo,863.95,0.0,0.0,863.95,32,False,False
T004230,Azul,Salvador - Rio de Janeiro,919.59,0.0,0.0,919.59,0,False,False
T004231,LATAM,Salvador - Rio de Janeiro,1111.61,0.0,0.0,1111.61,8,False,False
T004232,LATAM,Salvador - São Paulo,2005.29,0.0,0.0,2005.29,0,False,False
T004233,LATAM,Salvador - Recife,490.54,0.0,0.0,490.54,14,False,False
T004234,GOL,Salvador - Porto Alegre,1350.27,0.0,0.0,1350.27,5,False,False
T004235,LATAM,Salvador - São Paulo,939.0,0.0,0.0,939.0,3,False,False
T004236,GOL,Salvador - Fortaleza,824.36,0.0,0.0,824.36,4,False,False
T004237,LATAM Airlines,Salvador - Recife,549.77,0.0,0.0,549.77,27,False,False
T004238,GOL,Salvador - Belo Horizonte,527.82,0.0,0.0,527.82,35,False,False
T004240,LATAM,Salvador - São Paulo,1015.94,0.0,0.0,1015.94,6,False,False
T004241,GOL,Salvador - Brasília,761.69,0.0,0.0,761.69,34,False,False
T004243,LATAM,Salvador - São Paulo,1247.49,0.0,0.0,1247.49,5,False,False
T004244,LATAM,Salvador - Belo Horizonte,670.08,0.0,0.0,670.08,16,False,False
T004245,GOL,Salvador - Manaus,1319.64,0.0,0.0,1319.64,11,False,False
T004246,GOL,Salvador - Aracaju,316.59,0.0,0.0,316.59,18,False,False
T004247,GOL,Salvador - São Paulo,1113.47,0.0,0.0,1113.47,13,False,False
T004248,LATAM,Salvador - Brasília,979.78,0.0,0.0,979.78,16,False,False
T004250,GOL,Salvador - Campinas,1550.63,0.0,0.0,1550.63,3,False,False
T004251,GOL,Salvador - Recife,832.81,0.0,0.0,832.81,2,False,False
T004252,LATAM,Salvador - São Paulo,1439.59,0.0,0.0,1439.59,1,False,False
T004253,LATAM,Salvador - São Paulo,1552.69,0.0,0.0,1552.69,11,False,False
T004254,GOL,Salvador - Porto Alegre,2922.41,0.0,0.0,2922.41,0,False,False
T004256,GOL,Salvador - Rio de Janeiro,648.48,0.0,0.0,648.48,17,False,False
T004257,Azul,Salvador - Ilhéus,462.73,0.0,0.0,462.73,6,False,False
T004258,LATAM,Salvador - São Paulo,995.25,0.0,0.0,995.25,26,False,False
T004259,GOL,Salvador - São Paulo,1028.57,0.0,0.0,1028.57,6,False,False
T004260,LATAM,Salvador - Rio de Janeiro,947.93,0.0,0.0,947.93,0,False,False
T004261,GOL,Salvador - Brasília,1259.22,260.53,0.0,1519.75,3,True,False
T004262,GOL,Salvador - Vitória da Conquista,389.16,0.0,0.0,389.16,29,False,False
T004263,GOL,Salvador - São Paulo,1709.7,0.0,0.0,1709.7,3,False,False
T004264,GOL,Salvador - São Paulo,2003.32,0.0,0.0,2003.32,0,False,False
T004265,LATAM,Salvador - São Paulo,1452.63,0.0,0.0,1452.63,3,False,False
T004266,Azul,Salvador - Curitiba,1399.72,0.0,0.0,1399.72,3,False,False
T004267,LATAM,Salvador - São Paulo,771.6,0.0,0.0,771.6,31,False,False
T004268,GOL,Salvador - São Paulo,937.56,0.0,0.0,937.56,8,False,False
T004269,LATAM,Salvador - Rio de Janeiro,1225.29,0.0,0.0,1225.29,1,False,False
T004270,LATAM,Salvador - São Paulo,1028.67,0.0,0.0,1028.67,5,False,False
T004271,GOL,Salvador - São Paulo,1399.11,0.0,0.0,1399.11,3,False,False
T004272,LATAM,Salvador - São Paulo,1335.67,0.0,0.0,1335.67,1,False,False
T004273,LATAM,Salvador - Brasília,837.51,138.13,0.0,975.64,7,True,False
T004274,GOL,Salvador - São Paulo,1298.54,0.0,0.0,1298.54,0,False,False
T004275,LATAM,Salvador - Campinas,1275.69,0.0,0.0,1275.69,2,False,False
T004276,LATAM,Salvador - Rio de Janeiro,1046.01,0.0,0.0,1046.01,5,False,False
T004277,GOL,Salvador - Vitória da Conquista,576.12,0.0,0.0,576.12,27,False,False
T004278,LATAM,Salvador - Fortaleza,931.38,0.0,0.0,931.38,4,False,False
T004279,GOL,Salvador - São Paulo,989.13,0.0,0.0,989.13,13,False,False
T004280,LATAM,Salvador - Curitiba,2321.27,0.0,0.0,2321.27,2,False,False
T004281,GOL,Salvador - São Paulo,906.34,0.0,0.0,906.34,11,False,False
T004282,GOL,Salvador - Brasília,860.23,0.0,0.0,860.23,16,False,False
T004283,LATAM,Salvador - Brasília,982.04,245.21,0.0,1227.25,5,True,False
T004284,Azul,Salvador - Brasília,1292.56,0.0,0.0,1292.56,6,False,False
T004286,LATAM,Salvador - Brasília,1124.73,0.0,0.0,1124.73,7,False,False
T004287,LATAM,Salvador - São Paulo,1586.52,0.0,0.0,1586.52,0,False,False
T004288,Latam Airlines,Salvador - Fortaleza,450.88,127.24,0.0,578.12,10,True,False
T004289,LATAM,Salvador - Curitiba,767.59,0.0,0.0,767.59,53,False,False
T004290,Azul,Salvador - Rio de Janeiro,879.79,271.07,0.0,1150.86,2,True,False
T004291,GOL,Salvador - São Paulo,731.07,0.0,0.0,731.07,26,False,False
T004293,LATAM,Salvador - Curitiba,1162.11,0.0,0.0,1162.11,24,False,False
T004294,Azul,Salvador - Curitiba,2030.62,0.0,0.0,2030.62,3,False,False
T004295,GOL,Salvador - São Paulo,790.88,248.36,0.0,1039.23,18,True,False
T004296,LATAM,Salvador - Recife,1140.34,0.0,0.0,1140.34,1,False,False
T004297,LATAM,Salvador - Curitiba,1117.73,0.0,0.0,1117.73,10,False,False
T004298,LATAM,Salvador - São Paulo,1612.91,0.0,0.0,1612.91,3,False,False
T004299,LATAM,Salvador - Recife,887.62,0.0,101.0,101.0,1,False,True
T004300,GOL,Salvador - Curitiba,1168.37,0.0,0.0,1168.37,3,False,False
T004301,GOL,Salvador - São Paulo,1796.73,0.0,0.0,1796.73,1,False,False
T004302,LATAM,Salvador - Rio de Janeiro,900.28,0.0,0.0,900.28,1,False,False
T004303,Gol Linhas Aéreas,Salvador - São Paulo,1798.07,0.0,0.0,1798.07,3,False,False
T004304,GOL,Salvador - São Paulo,1240.0,0.0,0.0,1240.0,0,False,False
T004305,Azul,Salvador - Brasília,741.43,0.0,0.0,741.43,19,False,False
T004306,Azul,Salvador - Recife,582.94,0.0,0.0,582.94,24,False,False
T004307,GOL,Salvador - São Paulo,680.71,0.0,0.0,680.71,11,False,False
T004308,Azul,Salvador - São Paulo,783.88,0.0,0.0,783.88,19,False,False
T004309,Azul,Salvador - Fortaleza,607.54,0.0,0.0,607.54,10,False,False
T004310,LATAM,Salvador - Curitiba,790.49,0.0,0.0,790.49,17,False,False
T004311,GOL,Salvador - São Paulo,626.32,0.0,0.0,626.32,30,False,False
T004312,GOL,Salvador - Brasília,724.38,0.0,0.0,724.38,24,False,False
T004313,GOL,Salvador - Rio de Janeiro,1127.53,0.0,0.0,1127.53,18,False,False
T004314,GOL,Salvador - Brasília,954.29,0.0,0.0,954.29,4,False,False
T004315,GOL,Salvador - Vitória da Conquista,409.27,0.0,0.0,409.27,35,False,False
T004316,Azul,Salvador - São Paulo,1385.18,0.0,0.0,1385.18,2,False,False
T004317,gol,Salvador - São Paulo,774.79,0.0,0.0,774.79,17,False,False
T004318,Azul,Salvador - Belo Horizonte,1114.03,0.0,0.0,1114.03,10,False,False
T004319,LATAM,Salvador - Recife,491.45,0.0,0.0,491.45,15,False,False
T004320,LATAM,Salvador - São Paulo,1664.77,0.0,0.0,1664.77,0,False,False
T004321,LATAM,Salvador - São Paulo,1080.65,0.0,0.0,1080.65,8,False,False
T004322,LATAM,Salvador - Rio de Janeiro,713.27,0.0,0.0,713.27,18,False,False
T004323,LATAM,Salvador - Porto Alegre,1470.46,267.99,0.0,1738.45,0,True,False
T004325,LATAM,Salvador - Campinas,1218.42,0.0,0.0,1218.42,1,False,False
T004326,Azul,Salvador - Ilhéus,353.57,0.0,0.0,353.57,14,False,False
T004327,LATAM,Salvador - São Paulo,1074.34,0.0,0.0,1074.34,5,False,False
T004328,LATAM,Salvador - Belo Horizonte,1176.72,0.0,0.0,1176.72,2,False,False
T004329,LATAM,Salvador - São Paulo,912.12,0.0,0.0,912.12,9,False,False
T004330,LATAM,Salvador - Rio de Janeiro,1009.05,0.0,0.0,1009.05,0,False,False
T004332,Azul,Salvador - Belo Horizonte,750.65,0.0,0.0,750.65,21,False,False
T004333,LATAM,Salvador - São Paulo,1739.2,0.0,0.0,1739.2,0,False,False
T004334,LATAM,Salvador - Aracaju,564.83,69.97,0.0,634.79,11,True,False
T004335,LATAM,Salvador - Brasília,848.39,0.0,0.0,848.39,13,False,False
T004336,GOL,Salvador - Rio de Janeiro,836.6,0.0,0.0,836.6,21,False,False
T004337,GOL,Salvador - São Paulo,880.83,0.0,0.0,880.83,29,False,False
T004340,LATAM,Salvador - Aracaju,633.0,0.0,0.0,633.0,0,False,False
T004341,LATAM,Salvador - Aracaju,499.21,0.0,0.0,499.21,14,False,False
T004342,GOL,Salvador - Aracaju,300.0,0.0,0.0,300.0,33,False,False
T004343,LATAM,Salvador - Porto Alegre,1036.11,0.0,166.67,166.67,20,False,True
T004344,GOL,Salvador - Curitiba,990.54,0.0,0.0,990.54,19,False,False
T004346,GOL,Salvador - Curitiba,890.59,0.0,0.0,890.59,8,False,False
T004348,Azul,Salvador - Rio de Janeiro,1226.97,0.0,0.0,1226.97,3,False,False
T004349,LATAM,Salvador - Brasília,1493.56,0.0,0.0,1493.56,0,False,False
T004350,LATAM,Salvador - Brasília,560.08,0.0,0.0,560.08,24,False,False
T004351,LATAM,Salvador - Brasília,1015.86,0.0,0.0,1015.86,16,False,False
T004352,GOL,Salvador - Recife,720.15,0.0,0.0,720.15,1,False,False
T004354,LATAM,Salvador - São Paulo,1259.23,0.0,0.0,1259.23,1,False,False
T004355,GOL,Salvador - São Paulo,742.02,0.0,0.0,742.02,25,False,False
T004356,Azul,Salvador - Porto Alegre,1549.94,0.0,0.0,1549.94,6,False,False
T004357,GOL,Salvador - Rio de Janeiro,766.76,0.0,0.0,766.76,14,False,False
T004358,Azul,Salvador - Recife,642.7,0.0,0.0,642.7,6,False,False
T004359,LATAM,Salvador - São Paulo,2159.1,0.0,0.0,2159.1,0,False,False
T004360,GOL,Salvador - Recife,629.77,0.0,0.0,629.77,5,False,False
T004361,Azul,Salvador - Aracaju,348.44,0.0,0.0,348.44,5,False,False
T004362,GOL,Salvador - Recife,888.01,227.88,0.0,1115.89,0,True,False
T004363,GOL,Salvador - São Paulo,836.02,0.0,0.0,836.02,23,False,False
T004364,LATAM,Salvador - São Paulo,936.46,0.0,0.0,936.46,28,False,False
T004365,LATAM,Salvador - Recife,669.47,0.0,0.0,669.47,4,False,False
T004366,Azul,Salvador - Recife,568.45,0.0,0.0,568.45,2,False,False
T004367,LATAM,Salvador - Brasília,776.99,0.0,0.0,776.99,36,False,False
T004368,GOL,Salvador - Recife,540.03,0.0,130.24,130.24,17,False,True
T004369,LATAM,Salvador - Curitiba,1951.11,0.0,0.0,1951.11,3,False,False
T004370,LATAM,Salvador - Rio de Janeiro,1331.27,0.0,0.0,1331.27,1,False,False
T004372,Azul,Salvador - Belo Horizonte,1485.24,0.0,0.0,1485.24,2,False,False
T004373,LATAM,Salvador - Vitória da Conquista,587.62,0.0,0.0,587.62,6,False,False
T004374,GOL,Salvador - Fortaleza,721.09,117.55,0.0,838.64,6,True,False
T004375,Azul,Salvador - Rio de Janeiro,1333.79,0.0,0.0,1333.79,14,False,False
T004376,GOL,Salvador - São Paulo,1127.13,0.0,0.0,1127.13,0,False,False
T004377,LATAM,Salvador - Campinas,1296.6,0.0,0.0,1296.6,6,False,False
T004378,GOL,Salvador - São Paulo,978.28,0.0,0.0,978.28,10,False,False
T004379,LATAM,Salvador - Fortaleza,532.34,0.0,0.0,532.34,26,False,False
T004380,GOL,Salvador - Belo Horizonte,1316.53,277.88,0.0,1594.41,3,True,False
T004381,GOL,Salvador - Campinas,904.64,0.0,0.0,904.64,5,False,False
